task,family,variant,base,mutation_target,model,trial,requirement_id,requirement_role,requirement_type,is_mutation_target,passed,imputed
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R1,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,3,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,X1,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,1,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,X1,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,2,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,glm-5.2,3,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,1,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,2,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,X1,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R1,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R2,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R3,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R4,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R5,RULES,rule,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R6,RULES,rule,true,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,R7,RULES,rule,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,X1,ERRORS,error,false,false,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,X2,ERRORS,error,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,C1,CONSTRAINT,constraint,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R1,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R2,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R3,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R4,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R5,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R6,RULES,rule,true,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,R7,RULES,rule,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,D1,DONE_WHEN,done_when,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,X1,ERRORS,error,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,X2,ERRORS,error,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,P1,BASELINE.preserve,baseline_preserve,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,P2,BASELINE.preserve,baseline_preserve,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,V1,BASELINE.evolve,baseline_evolve,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,1,V2,BASELINE.evolve,baseline_evolve,false,false,true
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,R7,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,X1,ERRORS,error,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,R7,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,X1,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,R7,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,X1,ERRORS,error,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,1,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,R7,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,X1,ERRORS,error,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,2,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,R7,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,X1,ERRORS,error,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,minimax-m3,3,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,R7,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,X1,ERRORS,error,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,X2,ERRORS,error,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,P1,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,P2,BASELINE.preserve,baseline_preserve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,V1,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,1,V2,BASELINE.evolve,baseline_evolve,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R1,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R2,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R3,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R4,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R5,RULES,rule,false,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R6,RULES,rule,true,true,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,R7,RULES,rule,false,false,false
wirecodec_preserve,wirecodec,preserve,false,R6,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
